Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2018-01-09,67.4,55.2,0,19.7,12.9
2018-01-10,71.3,53.2,0.06,21.8,11.8
2018-01-11,75.2,62.7,0.04,24.0,17.1
2018-01-12,66.7,47.2,0.38,19.3,8.4
2018-01-13,47.5,29.7,0,8.6,-1.3
2018-01-14,50.6,25.9,0,10.3,-3.4
2018-01-15,54.2,25,0,12.3,-3.9
2018-01-16,61.5,25.4,0,16.4,-3.7
2018-01-17,45.2,23.3,0.01,7.3,-4.8
2018-01-18,49.6,19.2,0,9.8,-7.1
2018-01-19,59.6,18.8,0,15.3,-7.3
2018-01-20,62.9,25,0,17.2,-3.9
2018-01-21,70.8,34.9,0,21.6,1.6
2018-01-22,76.1,42.5,0.08,24.5,5.8
2018-01-23,68.4,44.2,0,20.2,6.8
2018-01-24,58,31.1,0,14.4,-0.5
2018-01-25,61.4,27.7,0,16.3,-2.4
2018-01-26,66.1,27.9,0,18.9,-2.3
2018-01-27,73.5,49.9,0,23.1,9.9
2018-01-28,65.1,56.7,1.37,18.4,13.7
2018-01-29,67.5,44.7,0.01,19.7,7.1
2018-01-30,53.5,28.8,0,11.9,-1.8
2018-01-31,60.4,25.5,0,15.8,-3.6
2018-02-01,67.7,32.6,0,19.8,0.3
2018-02-02,59.5,36.6,0.02,15.3,2.6
2018-02-03,58.8,30.6,0,14.9,-0.8
2018-02-04,67.8,47.1,0.76,19.9,8.4
2018-02-05,67.1,37.3,0,19.5,2.9
2018-02-06,76,37.1,0,24.4,2.8
2018-02-07,72.6,57.5,0.46,22.6,14.2
2018-02-08,66.7,46.5,0,19.3,8.1
2018-02-09,56.8,46.2,0.08,13.8,7.9
2018-02-10,78.4,54.8,0.01,25.8,12.7
2018-02-11,71.2,61.2,0.98,21.8,16.2
2018-02-12,67.4,60.6,0.42,19.7,15.9
2018-02-13,62.8,52.8,0,17.1,11.6
2018-02-14,65.7,50.4,0.01,18.7,10.2
2018-02-15,74,58.7,0,23.3,14.8
2018-02-16,80.6,59.6,0.01,27.0,15.3
2018-02-17,73.9,60.2,0,23.3,15.7
2018-02-18,80.7,60.9,0,27.1,16.1
2018-02-19,81.6,60.8,0,27.6,16.0
2018-02-20,81.1,62.1,0,27.3,16.7
2018-02-21,84.7,67.5,0,29.3,19.7
2018-02-22,82.4,59.6,0,28.0,15.3
2018-02-23,82.8,56.8,0,28.2,13.8
2018-02-24,83.6,60.2,0,28.7,15.7
2018-02-25,77,60.9,0.01,25.0,16.1
2018-02-26,66.5,52.4,0.35,19.2,11.3
2018-02-27,65.5,50,0.01,18.6,10.0
2018-02-28,78.4,50.1,0,25.8,10.1
2018-03-01,82.2,62.5,0,27.9,16.9
2018-03-02,70.4,50.8,0,21.3,10.4
2018-03-03,69.6,36,0,20.9,2.2
2018-03-04,66.5,37.3,0,19.2,2.9
2018-03-05,69.2,34.3,0,20.7,1.3
2018-03-06,67.4,41.8,0.05,19.7,5.4
2018-03-07,61.5,38,0,16.4,3.3
2018-03-08,57.1,29.8,0,13.9,-1.2
2018-03-09,64.1,27.2,0,17.8,-2.7
2018-03-10,68.6,31,0,20.3,-0.6
2018-03-11,72.9,38.6,0.6,22.7,3.7
2018-03-12,55.9,44.8,0,13.3,7.1
2018-03-13,60.8,34.6,0,16.0,1.4
2018-03-14,59.5,34,0,15.3,1.1
2018-03-15,67,26.5,0,19.4,-3.1
2018-03-16,72.6,34.1,0,22.6,1.2
2018-03-17,78.2,45.1,0,25.7,7.3
2018-03-18,81.6,62.6,0.07,27.6,17.0
2018-03-19,74.8,63.4,0.86,23.8,17.4
2018-03-20,81.6,55.3,0.01,27.6,12.9
2018-03-21,61.8,46.6,0,16.6,8.1
2018-03-22,63.2,39.2,0,17.3,4.0
2018-03-23,69.3,33.5,0,20.7,0.8
2018-03-24,77.9,40.6,0,25.5,4.8
2018-03-25,78.5,51.4,0,25.8,10.8
2018-03-26,53.1,45.5,0.07,11.7,7.5
2018-03-27,72.4,51.4,0,22.4,10.8
2018-03-28,80.4,52.3,0,26.9,11.3
2018-03-29,79.9,50.7,0,26.6,10.4
2018-03-30,67.7,54.1,0.53,19.8,12.3
2018-03-31,71.8,49.8,0,22.1,9.9
2018-04-01,80.5,45.9,0,26.9,7.7
2018-04-02,80.2,48.1,0,26.8,8.9
2018-04-03,85.2,51,0,29.6,10.6
2018-04-04,73.6,48.6,0.01,23.1,9.2
2018-04-05,73.2,42.2,0,22.9,5.7
2018-04-06,79.8,45.2,0,26.6,7.3
2018-04-07,68,58,0.27,20.0,14.4
2018-04-08,60,47.1,0.02,15.6,8.4
2018-04-09,70.7,52,0,21.5,11.1
2018-04-10,64.6,45.2,0,18.1,7.3
2018-04-11,75.1,40.3,0,23.9,4.6
2018-04-12,77.5,41.3,0,25.3,5.2
2018-04-13,81.8,47.1,0,27.7,8.4
2018-04-14,84,57.3,0,28.9,14.1
2018-04-15,71.9,50.5,0.82,22.2,10.3
2018-04-16,64.8,41.9,0,18.2,5.5
2018-04-17,75.1,36.4,0,23.9,2.4
2018-04-18,85,46.2,0,29.4,7.9
2018-04-19,81.7,59.8,0,27.6,15.4
2018-04-20,71.1,49.2,0,21.7,9.6
2018-04-21,68.9,49.2,0,20.5,9.6
2018-04-22,72.7,60.9,0.09,22.6,16.1
2018-04-23,81.7,64.5,0.54,27.6,18.1
2018-04-24,75.1,54.6,0,23.9,12.6
2018-04-25,77.4,52.3,0,25.2,11.3
2018-04-26,79,47.6,0,26.1,8.7
2018-04-27,74.9,51,0,23.8,10.6
2018-04-28,81,46.3,0,27.2,7.9
2018-04-29,82.1,47.7,0,27.8,8.7
2018-04-30,80.9,50.5,0,27.2,10.3
2018-05-01,84.4,45.6,0,29.1,7.6
2018-05-02,84.6,49,0,29.2,9.4
2018-05-03,84.4,47.7,0,29.1,8.7
2018-05-04,87.8,50.1,0,31.0,10.1
2018-05-05,87.7,55,0,30.9,12.8
2018-05-06,87.4,58.4,0,30.8,14.7
2018-05-07,88.1,53.9,0,31.2,12.2
2018-05-08,86.7,52.2,0,30.4,11.2
2018-05-09,88.8,57.2,0,31.6,14.0
2018-05-10,91.3,60.2,0,32.9,15.7
2018-05-11,93.8,58.2,0,34.3,14.6
2018-05-12,95.7,60.6,0,35.4,15.9
2018-05-13,92.4,62.7,0,33.6,17.1
2018-05-14,82.6,60,0.21,28.1,15.6
2018-05-15,82.1,68.6,0.48,27.8,20.3
2018-05-16,84.7,66.6,0.17,29.3,19.2
2018-05-17,85.2,69.7,0.32,29.6,20.9
2018-05-18,83.3,69.2,1.69,28.5,20.7
2018-05-19,89.3,65.3,0,31.8,18.5
2018-05-20,78.4,66.1,0.41,25.8,18.9
2018-05-21,83.6,68.3,0.01,28.7,20.2
2018-05-22,86.6,69.2,0.08,30.3,20.7
2018-05-23,86.4,67.3,0.17,30.2,19.6
2018-05-24,87.4,67.2,0.04,30.8,19.6
2018-05-25,88.3,66.7,0,31.3,19.3
2018-05-26,86.7,66.4,0,30.4,19.1
2018-05-27,79.3,68.4,0.32,26.3,20.2
2018-05-28,82.5,72.3,1.51,28.1,22.4
2018-05-29,83.3,72.2,2.21,28.5,22.3
2018-05-30,86.3,70.9,0.05,30.2,21.6
2018-05-31,89.5,70.9,0,31.9,21.6
2018-06-01,89.6,71.1,0,32.0,21.7
2018-06-02,86.2,70.4,0.4,30.1,21.3
2018-06-03,92.6,69.2,0.25,33.7,20.7
2018-06-04,88.5,63.6,0,31.4,17.6
2018-06-05,86.5,59.8,0,30.3,15.4
2018-06-06,87.9,65.1,0,31.1,18.4
2018-06-07,90.8,64.7,0,32.7,18.2
2018-06-08,92.5,65.5,0,33.6,18.6
2018-06-09,89.8,65.6,0.07,32.1,18.7
2018-06-10,89,66.9,0.01,31.7,19.4
2018-06-11,86.9,66.5,0,30.5,19.2
2018-06-12,87.1,68.1,0.08,30.6,20.1
2018-06-13,88.6,67.5,0.01,31.4,19.7
2018-06-14,89.5,69.8,0.02,31.9,21.0
2018-06-15,88.4,67.9,0.38,31.3,19.9
2018-06-16,87.4,67.2,0.03,30.8,19.6
2018-06-17,88.7,71.6,0.17,31.5,22.0
2018-06-18,92.2,68.6,0,33.4,20.3
2018-06-19,93.2,70.2,0,34.0,21.2
2018-06-20,95.7,73,0,35.4,22.8
2018-06-21,95.4,71.9,0,35.2,22.2
2018-06-22,90.5,74.2,0,32.5,23.4
2018-06-23,94,72.2,0,34.4,22.3
2018-06-24,96.2,74.2,0,35.7,23.4
2018-06-25,97.5,72,0.23,36.4,22.2
2018-06-26,93.5,69.4,0.01,34.2,20.8
2018-06-27,93.2,69.1,0.38,34.0,20.6
2018-06-28,92,69.8,0.36,33.3,21.0
2018-06-29,91.9,69,0.01,33.3,20.6
2018-06-30,92,71.2,0,33.3,21.8
2018-07-01,87.5,73.3,0,30.8,22.9
2018-07-02,92.8,70,0.22,33.8,21.1
2018-07-03,92.7,71.2,0.01,33.7,21.8
2018-07-04,87.2,70,0.2,30.7,21.1
2018-07-05,86.3,69.2,0.1,30.2,20.7
2018-07-06,92.3,67.8,0,33.5,19.9
2018-07-07,90.2,66.4,0.26,32.3,19.1
2018-07-08,87.6,70.4,0.48,30.9,21.3
2018-07-09,90.7,70.6,0.01,32.6,21.4
2018-07-10,93.6,69.1,0,34.2,20.6
2018-07-11,94.8,66.1,0,34.9,18.9
2018-07-12,93.7,68.1,0,34.3,20.1
2018-07-13,95,73.4,0,35.0,23.0
2018-07-14,92.7,72,0.24,33.7,22.2
2018-07-15,89.5,69.9,0.67,31.9,21.1
2018-07-16,88,72.2,0.03,31.1,22.3
2018-07-17,90.9,71.8,0.01,32.7,22.1
2018-07-18,91.7,74,0,33.2,23.3
2018-07-19,90.3,72.8,0.84,32.4,22.7
2018-07-20,89.6,73.1,0.45,32.0,22.8
2018-07-21,82.7,70,0.79,28.2,21.1
2018-07-22,92.6,70.8,0.27,33.7,21.6
2018-07-23,88.4,70.1,0,31.3,21.2
2018-07-24,88.9,66.5,0.59,31.6,19.2
2018-07-25,91.3,68.4,0,32.9,20.2
2018-07-26,92.7,70.5,0,33.7,21.4
2018-07-27,91.9,72.8,1.54,33.3,22.7
2018-07-28,94,71.4,0,34.4,21.9
2018-07-29,89.4,71.3,0,31.9,21.8
2018-07-30,87.8,70.6,0.23,31.0,21.4
2018-07-31,82.3,71.5,2.39,27.9,21.9
2018-08-01,82.6,72.8,0,28.1,22.7
2018-08-02,84.9,72.2,0.47,29.4,22.3
2018-08-03,88.1,71.2,0.19,31.2,21.8
2018-08-04,93.7,69.7,0,34.3,20.9
2018-08-05,94.2,70.3,0,34.6,21.3
2018-08-06,92.1,70.7,0.18,33.4,21.5
2018-08-07,92.9,68.9,0,33.8,20.5
2018-08-08,94.4,69.4,0.1,34.7,20.8
2018-08-09,93,71.5,0.21,33.9,21.9
2018-08-10,92.6,70.7,0.24,33.7,21.5
2018-08-11,90.4,70.5,0,32.4,21.4
2018-08-12,92.7,70.8,0,33.7,21.6
2018-08-13,94.3,71,0,34.6,21.7
2018-08-14,91.8,69.7,0.05,33.2,20.9
2018-08-15,91.1,71.1,0.02,32.8,21.7
2018-08-16,91.8,70.9,0,33.2,21.6
2018-08-17,92,69.2,0.1,33.3,20.7
2018-08-18,91.7,70.3,0.01,33.2,21.3
2018-08-19,90.5,70.9,0,32.5,21.6
2018-08-20,91.5,71.2,0.93,33.1,21.8
2018-08-21,90.2,71.5,0.14,32.3,21.9
2018-08-22,90.5,70.9,0.06,32.5,21.6
2018-08-23,90.1,67.7,0,32.3,19.8
2018-08-24,89,72.3,0,31.7,22.4
2018-08-25,90.8,68.6,0,32.7,20.3
2018-08-26,92.4,71.1,0,33.6,21.7
2018-08-27,93.7,70,0,34.3,21.1
2018-08-28,90.8,70,0,32.7,21.1
2018-08-29,92.6,70.3,0.46,33.7,21.3
2018-08-30,89.2,69.9,0.07,31.8,21.1
2018-08-31,90.7,71.1,0,32.6,21.7
2018-09-01,89.9,69.9,0.22,32.2,21.1
2018-09-02,90.2,70.4,0.07,32.3,21.3
2018-09-03,87,72.5,0.1,30.6,22.5
2018-09-04,89.1,72,0,31.7,22.2
2018-09-05,90.6,72.5,0,32.6,22.5
2018-09-06,89.7,69.8,0.01,32.1,21.0
2018-09-07,89.8,68.5,0.16,32.1,20.3
2018-09-08,91.8,67,0.01,33.2,19.4
2018-09-09,91.1,68.4,0.01,32.8,20.2
2018-09-10,91.7,69.7,0.01,33.2,20.9
2018-09-11,91.6,69,0,33.1,20.6
2018-09-12,92.9,70.5,0,33.8,21.4
2018-09-13,92.9,70.3,0,33.8,21.3
2018-09-14,94.4,70.6,0,34.7,21.4
2018-09-15,93.9,70.3,0,34.4,21.3
2018-09-16,91.5,69.8,0,33.1,21.0
2018-09-17,93.5,72.9,0,34.2,22.7
2018-09-18,92.9,68.3,0.16,33.8,20.2
2018-09-19,96.4,68.5,0.01,35.8,20.3
2018-09-20,94.4,67.5,0,34.7,19.7
2018-09-21,90,67.5,0.28,32.2,19.7
2018-09-22,89.9,66.8,0,32.2,19.3
2018-09-23,90.2,66.6,0,32.3,19.2
2018-09-24,92.9,68.8,0.1,33.8,20.4
2018-09-25,93,69.3,0,33.9,20.7
2018-09-26,94.3,69.4,0.92,34.6,20.8
2018-09-27,92.9,67,0.01,33.8,19.4
2018-09-28,93.5,67.4,0,34.2,19.7
2018-09-29,94,67.6,0.89,34.4,19.8
2018-09-30,89.9,67.8,0.03,32.2,19.9
2018-10-01,88.3,69.5,0,31.3,20.8
2018-10-02,87.6,67.6,0,30.9,19.8
2018-10-03,89.2,66.9,0,31.8,19.4
2018-10-04,90.2,62.5,0,32.3,16.9
2018-10-05,92.2,63,0,33.4,17.2
2018-10-06,89.7,62.5,0,32.1,16.9
2018-10-07,90.1,64.4,0,32.3,18.0
2018-10-08,82.9,71.6,0.08,28.3,22.0
2018-10-09,86,72.5,0.01,30.0,22.5
2018-10-10,82.6,74.5,1.75,28.1,23.6
2018-10-11,86.3,66.5,0.05,30.2,19.2
2018-10-12,83.1,53.8,0,28.4,12.1
2018-10-13,84,50.4,0,28.9,10.2
2018-10-14,87.7,54.3,0,30.9,12.4
2018-10-15,91.5,61.7,0,33.1,16.5
2018-10-16,91.6,66.9,0,33.1,19.4
2018-10-17,92.2,66.8,0,33.4,19.3
2018-10-18,85.4,60.5,0,29.7,15.8
2018-10-19,85.2,64.2,0,29.6,17.9
2018-10-20,86.8,62.5,0.16,30.4,16.9
2018-10-21,70.4,45.5,0,21.3,7.5
2018-10-22,76.2,42.4,0,24.6,5.8
2018-10-23,71.2,58.9,0,21.8,14.9
2018-10-24,78.1,48.6,0,25.6,9.2
2018-10-25,69.2,48.2,0.08,20.7,9.0
2018-10-26,81.4,59.5,0.03,27.4,15.3
2018-10-27,64.2,44.9,0,17.9,7.2
2018-10-28,76.2,42,0,24.6,5.6
2018-10-29,80.4,44.7,0,26.9,7.1
2018-10-30,79.1,40.2,0,26.2,4.6
2018-10-31,82.5,44.8,0,28.1,7.1
2018-11-01,79.4,59.7,0.2,26.3,15.4
2018-11-02,72,50.4,0.5,22.2,10.2
2018-11-03,68.8,37.7,0,20.4,3.2
2018-11-04,66.6,41.8,0.53,19.2,5.4
2018-11-05,74.1,63.8,0,23.4,17.7
2018-11-06,79,64.2,1.59,26.1,17.9
2018-11-07,78.7,67.3,2.89,25.9,19.6
2018-11-08,79.2,66.3,0.11,26.2,19.1
2018-11-09,79.6,67.6,0.01,26.4,19.8
2018-11-10,68.1,44.9,0.01,20.1,7.2
2018-11-11,64.3,42.9,0,17.9,6.1
2018-11-12,67.8,53.7,0,19.9,12.1
2018-11-13,74.6,55.7,0.21,23.7,13.2
2018-11-14,58.2,51,1.47,14.6,10.6
2018-11-15,55.5,36.3,0.66,13.1,2.4
2018-11-16,59.4,32.2,0,15.2,0.1
2018-11-17,68.6,37.3,0,20.3,2.9
2018-11-18,73.7,41.6,0,23.2,5.3
2018-11-19,72.8,49.6,0.01,22.7,9.8
2018-11-20,72,48.3,0,22.2,9.1
2018-11-21,65.5,38.4,0,18.6,3.6
2018-11-22,62.4,37.2,0,16.9,2.9
2018-11-23,58.1,46.6,0.01,14.5,8.1
2018-11-24,66.7,50.9,0.01,19.3,10.5
2018-11-25,61.8,46.7,0.02,16.6,8.2
2018-11-26,65.6,39.5,0.4,18.7,4.2
2018-11-27,50.6,32.9,0,10.3,0.5
2018-11-28,55.1,29.6,0,12.8,-1.3
2018-11-29,65.4,31,0,18.6,-0.6
2018-11-30,71.4,36.7,0,21.9,2.6
2018-12-01,68.7,53.1,2.13,20.4,11.7
2018-12-02,73.1,65.5,1.12,22.8,18.6
2018-12-03,70.6,52.7,0.61,21.4,11.5
2018-12-04,61.4,41.8,0,16.3,5.4
2018-12-05,53.6,34,0,12.0,1.1
2018-12-06,55.3,29.4,0,12.9,-1.4
2018-12-07,62.3,32.2,0,16.8,0.1
2018-12-08,54.7,42.9,0.01,12.6,6.1
2018-12-09,59.5,41.3,0.66,15.3,5.2
2018-12-10,46.4,38.4,0.01,8.0,3.6
2018-12-11,54,33.2,0.02,12.2,0.7
2018-12-12,59.2,27.1,0,15.1,-2.7
2018-12-13,60.6,35.3,0,15.9,1.8
2018-12-14,65.7,57.4,1.96,18.7,14.1
2018-12-15,65.2,48.1,0.14,18.4,8.9
2018-12-16,57.4,45.2,0,14.1,7.3
2018-12-17,63.4,42.2,0,17.4,5.7
2018-12-18,67.1,37.4,0,19.5,3.0
2018-12-19,59.1,41,0,15.1,5.0
2018-12-20,62.3,53.4,0.4,16.8,11.9
2018-12-21,59.4,44.3,0.07,15.2,6.8
2018-12-22,57.7,34.5,0,14.3,1.4
2018-12-23,64.8,30.8,0,18.2,-0.7
2018-12-24,63.2,35,0,17.3,1.7
2018-12-25,65.7,32,0,18.7,0.0
2018-12-26,66.1,37.3,0,18.9,2.9
2018-12-27,69.8,50.8,0,21.0,10.4
2018-12-28,73.3,60.9,0.88,22.9,16.1
2018-12-29,66.8,59.7,0.09,19.3,15.4
2018-12-30,77.6,62.3,0.04,25.3,16.8
2018-12-31,77.5,63.9,0,25.3,17.7
2019-01-01,80.7,64.5,0,27.1,18.1
2019-01-02,73.1,58.6,0,22.8,14.8
2019-01-03,72.3,58.4,0.03,22.4,14.7
2019-01-04,67.4,52.4,1.22,19.7,11.3
2019-01-05,60.9,41.5,0,16.1,5.3
2019-01-06,72.8,38.9,0,22.7,3.8
2019-01-07,71.1,38.8,0,21.7,3.8
2019-01-08,70.1,45.1,0,21.2,7.3
2019-01-09,60.9,43.9,0.01,16.1,6.6
2019-01-10,56.1,31.9,0,13.4,-0.1
2019-01-11,60,29.2,0,15.6,-1.6
2019-01-12,65.6,44.2,0,18.7,6.8
2019-01-13,70.1,50.4,0,21.2,10.2
2019-01-14,50.7,40.5,0,10.4,4.7
2019-01-15,47.6,32.4,0,8.7,0.2
2019-01-16,61,31.5,0,16.1,-0.3
2019-01-17,65.5,30.8,0,18.6,-0.7
2019-01-18,68.8,49.4,0.15,20.4,9.7
2019-01-19,73.2,56.1,1,22.9,13.4
2019-01-20,61.3,36.4,0.03,16.3,2.4
2019-01-21,50.4,29.6,0,10.2,-1.3
2019-01-22,61.9,31.8,0,16.6,-0.1
2019-01-23,74.9,49.6,0.26,23.8,9.8
2019-01-24,64.9,34.6,1.15,18.3,1.4
2019-01-25,58,33.7,0,14.4,0.9
2019-01-26,56.2,27.3,0,13.4,-2.6
2019-01-27,52,33.8,0,11.1,1.0
2019-01-28,60.4,31,0,15.8,-0.6
2019-01-29,52.1,34.2,0.16,11.2,1.2
2019-01-30,48.9,27.2,0,9.4,-2.7
2019-01-31,56,26.9,0,13.3,-2.8
2019-02-01,62.1,34.7,0.18,16.7,1.5
2019-02-02,64.3,50.6,1.13,17.9,10.3
2019-02-03,64.7,49.3,0.76,18.2,9.6
2019-02-04,68,49.1,0,20.0,9.5
2019-02-05,76.5,46.5,0,24.7,8.1
2019-02-06,78.4,50.8,0,25.8,10.4
2019-02-07,80.1,51.4,0,26.7,10.8
2019-02-08,76.5,48.9,0,24.7,9.4
2019-02-09,65.6,41,0,18.7,5.0
2019-02-10,58.1,48.4,0.03,14.5,9.1
2019-02-11,74.8,47.1,0.01,23.8,8.4
2019-02-12,78.1,53.5,0.24,25.6,11.9
2019-02-13,60.4,35.6,0.05,15.8,2.0
2019-02-14,66.7,32.3,0,19.3,0.2
2019-02-15,71.1,37.8,0,21.7,3.2
2019-02-16,74.5,58.5,0,23.6,14.7
2019-02-17,77.5,61.8,0,25.3,16.6
2019-02-18,71,54.7,0.22,21.7,12.6
2019-02-19,62.1,48.3,0,16.7,9.1
2019-02-20,74.4,47.7,0.01,23.6,8.7
2019-02-21,84.6,63.5,0.01,29.2,17.5
2019-02-22,83.4,58.2,0,28.6,14.6
2019-02-23,84.1,62.6,0,28.9,17.0
2019-02-24,74.8,52,0.11,23.8,11.1
2019-02-25,69.8,39.1,0,21.0,3.9
2019-02-26,71.8,48.4,0,22.1,9.1
2019-02-27,70.2,51.6,0.03,21.2,10.9
2019-02-28,70.7,50.5,0.03,21.5,10.3
2019-03-01,65.7,58,0.39,18.7,14.4
2019-03-02,76.4,57.4,0.2,24.7,14.1
2019-03-03,78.4,62.5,1,25.8,16.9
2019-03-04,63.7,39.6,0,17.6,4.2
2019-03-05,55.8,37.2,0.26,13.2,2.9
2019-03-06,55.1,30.5,0,12.8,-0.8
2019-03-07,65.6,30.1,0,18.7,-1.1
2019-03-08,74.4,40,0,23.6,4.4
2019-03-09,79.8,46.6,0,26.6,8.1
2019-03-10,83.6,54.7,0,28.7,12.6
2019-03-11,78.2,57.6,0.3,25.7,14.2
2019-03-12,75.8,52.2,0,24.3,11.2
2019-03-13,76,49.7,0,24.4,9.8
2019-03-14,81.2,55.2,0,27.3,12.9
2019-03-15,81.7,61.6,0,27.6,16.4
2019-03-16,62.7,48.6,0,17.1,9.2
2019-03-17,63.1,46.5,0,17.3,8.1
2019-03-18,67.8,36.6,0,19.9,2.6
2019-03-19,64,44.6,0,17.8,7.0
2019-03-20,67.6,35,0,19.8,1.7
2019-03-21,67.9,35.1,0,19.9,1.7
2019-03-22,71.9,40.5,0,22.2,4.7
2019-03-23,76.5,35.6,0,24.7,2.0
2019-03-24,77.9,39.9,0,25.5,4.4
2019-03-25,75,46,0.13,23.9,7.8
2019-03-26,76.3,49,0,24.6,9.4
2019-03-27,66.4,42.4,0.18,19.1,5.8
2019-03-28,74.5,39,0,23.6,3.9
2019-03-29,77.7,39.8,0,25.4,4.3
2019-03-30,78.3,49.6,0,25.7,9.8
2019-03-31,71.6,49.8,0.01,22.0,9.9
2019-04-01,57.4,47.2,0,14.1,8.4
2019-04-02,66.8,42.9,0.21,19.3,6.1
2019-04-03,73.8,37.5,0,23.2,3.1
2019-04-04,77.5,41.9,0,25.3,5.5
2019-04-05,76.2,59.1,0.12,24.6,15.1
2019-04-06,81.5,60.3,0,27.5,15.7
2019-04-07,82.6,60.9,0,28.1,16.1
2019-04-08,82.5,63.6,0.1,28.1,17.6
2019-04-09,80.5,63,0.02,26.9,17.2
2019-04-10,83.5,59.1,0,28.6,15.1
2019-04-11,85.5,59.7,0,29.7,15.4
2019-04-12,84.5,66,0,29.2,18.9
2019-04-13,87,58.4,0,30.6,14.7
2019-04-14,77.6,62.7,0.27,25.3,17.1
2019-04-15,72.6,44.1,0,22.6,6.7
2019-04-16,80.6,40.9,0,27.0,4.9
2019-04-17,82.2,48.8,0,27.9,9.3
2019-04-18,83.1,59.9,0,28.4,15.5
2019-04-19,76,53.4,0.36,24.4,11.9
2019-04-20,68.8,48,0,20.4,8.9
2019-04-21,77.2,44.3,0,25.1,6.8
2019-04-22,84.9,40.2,0,29.4,4.6
2019-04-23,87.2,46.7,0,30.7,8.2
2019-04-24,86.3,54.1,0,30.2,12.3
2019-04-25,82.5,51,0.03,28.1,10.6
2019-04-26,79.6,49,0.2,26.4,9.4
2019-04-27,82.1,42.9,0,27.8,6.1
2019-04-28,85.3,43.4,0,29.6,6.3
2019-04-29,88.8,49.9,0,31.6,9.9
2019-04-30,89.8,52.7,0,32.1,11.5
2019-05-01,89.8,64.1,0,32.1,17.8
2019-05-02,85.6,60.6,0.01,29.8,15.9
2019-05-03,88.4,64.7,0,31.3,18.2
2019-05-04,88.9,66.9,0.26,31.6,19.4
2019-05-05,82.4,64,0.05,28.0,17.8
2019-05-06,87.9,56.3,0,31.1,13.5
2019-05-07,93.2,51.9,0,34.0,11.1
2019-05-08,88.7,63.3,0,31.5,17.4
2019-05-09,90.5,62.4,0.12,32.5,16.9
2019-05-10,88.1,66.7,0.08,31.2,19.3
2019-05-11,90.2,63.8,0.01,32.3,17.7
2019-05-12,82.3,65,0.2,27.9,18.3
2019-05-13,84.4,61.1,0,29.1,16.2
2019-05-14,82.3,51.4,0,27.9,10.8
2019-05-15,86.5,48.3,0,30.3,9.1
2019-05-16,89.2,51.9,0,31.8,11.1
2019-05-17,91.5,60.5,0,33.1,15.8
2019-05-18,97,63.5,0,36.1,17.5
2019-05-19,93.2,63,0,34.0,17.2
2019-05-20,95.3,59.4,0,35.2,15.2
2019-05-21,97.6,61.4,0,36.4,16.3
2019-05-22,98.5,63.4,0,36.9,17.4
2019-05-23,95.5,62.5,0,35.3,16.9
2019-05-24,99.5,58.2,0,37.5,14.6
2019-05-25,102.9,62.4,0,39.4,16.9
2019-05-26,102.6,68,0,39.2,20.0
2019-05-27,101.2,69.5,0,38.4,20.8
2019-05-28,100.4,71.4,0,38.0,21.9
2019-05-29,99.3,67.4,0,37.4,19.7
2019-05-30,95.4,64.7,0,35.2,18.2
2019-05-31,95.5,69.8,0,35.3,21.0
2019-06-01,98.2,65,0,36.8,18.3
2019-06-02,99,62.7,0,37.2,17.1
2019-06-03,99.8,60.4,0,37.7,15.8
2019-06-04,103.6,65.7,0,39.8,18.7
2019-06-05,94.2,69.9,0,34.6,21.1
2019-06-06,86.6,72.2,0.01,30.3,22.3
2019-06-07,88.3,73,0.01,31.3,22.8
2019-06-08,87.3,72.5,0.07,30.7,22.5
2019-06-09,82.3,69.5,0.2,27.9,20.8
2019-06-10,90.8,70.3,0,32.7,21.3
2019-06-11,95.2,66.4,1.59,35.1,19.1
2019-06-12,85.1,68.9,0.23,29.5,20.5
2019-06-13,84.8,64.5,0,29.3,18.1
2019-06-14,90.3,57.6,0,32.4,14.2
2019-06-15,92.5,60.5,0,33.6,15.8
2019-06-16,94.2,65.1,0,34.6,18.4
2019-06-17,92,65.8,0,33.3,18.8
2019-06-18,92.1,65.9,0,33.4,18.8
2019-06-19,89.2,70.7,0.4,31.8,21.5
2019-06-20,91.7,68.6,0.33,33.2,20.3
2019-06-21,94.6,71.2,0.01,34.8,21.8
2019-06-22,94.2,70,0.07,34.6,21.1
2019-06-23,93.7,68.6,0.03,34.3,20.3
2019-06-24,93,68,0,33.9,20.0
2019-06-25,94.6,68.3,0,34.8,20.2
2019-06-26,97,68.4,0,36.1,20.2
2019-06-27,96.6,67.3,0.02,35.9,19.6
2019-06-28,93.8,65.5,0,34.3,18.6
2019-06-29,92.2,68.4,0.13,33.4,20.2
2019-06-30,92.1,65.9,0.01,33.4,18.8
2019-07-01,97.7,70.5,0,36.5,21.4
2019-07-02,101.4,73.4,0,38.6,23.0
2019-07-03,101,72,0.85,38.3,22.2
2019-07-04,97.9,70.9,0.07,36.6,21.6
2019-07-05,93.4,68.7,0.23,34.1,20.4
2019-07-06,86.7,72.7,0,30.4,22.6
2019-07-07,93.1,70.9,0.34,33.9,21.6
2019-07-08,93.4,70.5,0,34.1,21.4
2019-07-09,94.9,70.9,0.1,34.9,21.6
2019-07-10,92.7,72.9,0,33.7,22.7
2019-07-11,91.5,72.3,0,33.1,22.4
