Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2009-03-04,57,29,0,13.9,-1.7
2009-03-05,69,33,0,20.6,0.6
2009-03-06,78,41,0,25.6,5.0
2009-03-07,78,46,0,25.6,7.8
2009-03-08,80,46,0,26.7,7.8
2009-03-09,76,50,0,24.4,10.0
2009-03-10,82,51,0,27.8,10.6
2009-03-11,80,49,0,26.7,9.4
2009-03-12,83,49,0,28.3,9.4
2009-03-13,72,53,0.05,22.2,11.7
2009-03-14,64,51,0,17.8,10.6
2009-03-15,75,62,0.36,23.9,16.7
2009-03-16,70,57,0.13,21.1,13.9
2009-03-17,70,50,0,21.1,10.0
2009-03-18,74,48,0,23.3,8.9
2009-03-19,74,48,0,23.3,8.9
2009-03-20,76,46,0,24.4,7.8
2009-03-21,69,43,0,20.6,6.1
2009-03-22,70,39,0,21.1,3.9
2009-03-23,73,39,0,22.8,3.9
2009-03-24,77,52,0,25.0,11.1
2009-03-25,78,54,0,25.6,12.2
2009-03-26,77,55,0.53,25.0,12.8
2009-03-27,66,59,0.49,18.9,15.0
2009-03-28,71,52,6.35,21.7,11.1
2009-03-29,66,43,0,18.9,6.1
2009-03-30,53,42,0,11.7,5.6
2009-03-31,71,53,1.25,21.7,11.7
2009-04-01,69,60,1.26,20.6,15.6
2009-04-02,66,61,7.06,18.9,16.1
2009-04-03,73,47,0,22.8,8.3
2009-04-04,76,46,0,24.4,7.8
2009-04-05,70,53,0.42,21.1,11.7
2009-04-06,69,40,0,20.6,4.4
2009-04-07,52,34,0,11.1,1.1
2009-04-08,68,34,0,20.0,1.1
2009-04-09,81,50,0,27.2,10.0
2009-04-10,79,50,0,26.1,10.0
2009-04-11,79,62,0,26.1,16.7
2009-04-12,77,59,0,25.0,15.0
2009-04-13,69,58,2.12,20.6,14.4
2009-04-14,77,47,0,25.0,8.3
2009-04-15,79,47,0,26.1,8.3
2009-04-16,79,49,0,26.1,9.4
2009-04-17,72,43,0,22.2,6.1
2009-04-18,79,46,0,26.1,7.8
2009-04-19,78,45,0,25.6,7.2
2009-04-20,79,51,0,26.1,10.6
2009-04-21,78,48,0.02,25.6,8.9
2009-04-22,77,47,0,25.0,8.3
2009-04-23,85,57,0,29.4,13.9
2009-04-24,88,57,0,31.1,13.9
2009-04-25,87,55,0,30.6,12.8
2009-04-26,85,55,0,29.4,12.8
2009-04-27,85,55,0,29.4,12.8
2009-04-28,82,58,0,27.8,14.4
2009-04-29,84,61,0,28.9,16.1
2009-04-30,86,61,0,30.0,16.1
2009-05-01,86,61,0,30.0,16.1
2009-05-02,86,61,0,30.0,16.1
2009-05-03,86,65,0,30.0,18.3
2009-05-04,79,67,0.06,26.1,19.4
2009-05-05,88,65,0.57,31.1,18.3
2009-05-06,81,65,0.05,27.2,18.3
2009-05-07,78,65,0,25.6,18.3
2009-05-08,89,65,0,31.7,18.3
2009-05-09,87,67,0,30.6,19.4
2009-05-10,89,65,0,31.7,18.3
2009-05-11,89,64,0,31.7,17.8
2009-05-12,73,64,0,22.8,17.8
2009-05-13,83,65,0,28.3,18.3
2009-05-14,86,65,0,30.0,18.3
2009-05-15,87,66,0,30.6,18.9
2009-05-16,87,66,1.55,30.6,18.9
2009-05-17,84,55,0.27,28.9,12.8
2009-05-18,67,52,0.47,19.4,11.1
2009-05-19,67,52,0,19.4,11.1
2009-05-20,79,60,0,26.1,15.6
2009-05-21,74,68,0.94,23.3,20.0
2009-05-22,75,68,0.48,23.9,20.0
2009-05-23,78,67,1.25,25.6,19.4
2009-05-24,85,67,0.5,29.4,19.4
2009-05-25,85,67,1.35,29.4,19.4
2009-05-26,87,67,0.5,30.6,19.4
2009-05-27,83,66,1.05,28.3,18.9
2009-05-28,86,66,0.06,30.0,18.9
2009-05-29,89,65,0,31.7,18.3
2009-05-30,84,64,0,28.9,17.8
2009-05-31,91,64,0,32.8,17.8
2009-06-01,93,67,0,33.9,19.4
2009-06-02,91,67,0,32.8,19.4
2009-06-03,91,68,0.57,32.8,20.0
2009-06-04,79,68,0.89,26.1,20.0
2009-06-05,81,68,0.05,27.2,20.0
2009-06-06,80,66,0.45,26.7,18.9
2009-06-07,84,66,0.02,28.9,18.9
2009-06-08,88,67,0,31.1,19.4
2009-06-09,91,68,0,32.8,20.0
2009-06-10,91,71,0,32.8,21.7
2009-06-11,91,73,0,32.8,22.8
2009-06-12,93,73,0,33.9,22.8
2009-06-13,93,70,0.05,33.9,21.1
2009-06-14,90,71,0,32.2,21.7
2009-06-15,91,72,0,32.8,22.2
2009-06-16,94,72,0,34.4,22.2
2009-06-17,93,71,0,33.9,21.7
2009-06-18,94,72,0.26,34.4,22.2
2009-06-19,96,74,0,35.6,23.3
2009-06-20,95,75,0,35.0,23.9
2009-06-21,97,78,0,36.1,25.6
2009-06-22,97,77,0,36.1,25.0
2009-06-23,95,70,0.01,35.0,21.1
2009-06-24,95,71,0,35.0,21.7
2009-06-25,96,71,0,35.6,21.7
2009-06-26,97,73,0,36.1,22.8
2009-06-27,94,76,0,34.4,24.4
2009-06-28,94,73,0.02,34.4,22.8
2009-06-29,93,71,0,33.9,21.7
2009-06-30,92,70,0,33.3,21.1
2009-07-01,97,70,0,36.1,21.1
2009-07-02,97,70,0.12,36.1,21.1
2009-07-03,94,68,0,34.4,20.0
2009-07-04,95,69,0,35.0,20.6
2009-07-05,95,70,0.4,35.0,21.1
2009-07-06,84,73,0.59,28.9,22.8
2009-07-07,82,72,0.18,27.8,22.2
2009-07-08,84,68,1.36,28.9,20.0
2009-07-09,86,69,0.05,30.0,20.6
2009-07-10,88,69,0,31.1,20.6
2009-07-11,88,67,0,31.1,19.4
2009-07-12,91,67,0,32.8,19.4
2009-07-13,88,69,0,31.1,20.6
2009-07-14,94,73,0.5,34.4,22.8
2009-07-15,93,73,0.06,33.9,22.8
2009-07-16,92,74,0,33.3,23.3
2009-07-17,90,71,0.4,32.2,21.7
2009-07-18,86,64,0,30.0,17.8
2009-07-19,86,63,0,30.0,17.2
2009-07-20,86,63,0,30.0,17.2
2009-07-21,89,63,0,31.7,17.2
2009-07-22,91,68,0,32.8,20.0
2009-07-23,91,70,0,32.8,21.1
2009-07-24,89,68,0,31.7,20.0
2009-07-25,91,68,0,32.8,20.0
2009-07-26,91,71,0,32.8,21.7
2009-07-27,88,71,0,31.1,21.7
2009-07-28,91,71,0.02,32.8,21.7
2009-07-29,91,71,0.15,32.8,21.7
2009-07-30,94,74,0,34.4,23.3
2009-07-31,94,72,1.01,34.4,22.2
2009-08-01,89,73,0.04,31.7,22.8
2009-08-02,89,71,0.3,31.7,21.7
2009-08-03,89,72,0.66,31.7,22.2
2009-08-04,91,71,0.1,32.8,21.7
2009-08-05,93,68,0.11,33.9,20.0
2009-08-06,89,69,0,31.7,20.6
2009-08-07,93,73,0,33.9,22.8
2009-08-08,93,71,0,33.9,21.7
2009-08-09,94,72,0,34.4,22.2
2009-08-10,92,72,0,33.3,22.2
2009-08-11,94,74,0,34.4,23.3
2009-08-12,92,71,0,33.3,21.7
2009-08-13,88,71,0.01,31.1,21.7
2009-08-14,88,69,1.38,31.1,20.6
2009-08-15,88,71,0.26,31.1,21.7
2009-08-16,89,73,0.15,31.7,22.8
2009-08-17,86,72,0.05,30.0,22.2
2009-08-18,91,73,0,32.8,22.8
2009-08-19,91,72,0,32.8,22.2
2009-08-20,92,72,0.06,33.3,22.2
2009-08-21,85,73,0.71,29.4,22.8
2009-08-22,87,74,0,30.6,23.3
2009-08-23,86,63,0,30.0,17.2
2009-08-24,85,63,0,29.4,17.2
2009-08-25,91,63,0,32.8,17.2
2009-08-26,88,72,0.02,31.1,22.2
2009-08-27,77,72,0.43,25.0,22.2
2009-08-28,86,71,0,30.0,21.7
2009-08-29,87,70,0,30.6,21.1
2009-08-30,91,70,0.52,32.8,21.1
2009-08-31,86,69,0.05,30.0,20.6
2009-09-01,82,68,0,27.8,20.0
2009-09-02,82,66,0.04,27.8,18.9
2009-09-03,84,65,0,28.9,18.3
2009-09-04,86,65,0,30.0,18.3
2009-09-05,88,66,0,31.1,18.9
2009-09-06,88,65,0,31.1,18.3
2009-09-07,82,63,0,27.8,17.2
2009-09-08,90,63,0,32.2,17.2
2009-09-09,90,66,0,32.2,18.9
2009-09-10,86,67,0.02,30.0,19.4
2009-09-11,86,67,0,30.0,19.4
2009-09-12,86,67,0,30.0,19.4
2009-09-13,86,67,0,30.0,19.4
2009-09-14,89,66,0,31.7,18.9
2009-09-15,88,72,0,31.1,22.2
2009-09-16,89,71,0,31.7,21.7
2009-09-17,81,71,0.05,27.2,21.7
2009-09-18,88,70,0,31.1,21.1
2009-09-19,90,73,0,32.2,22.8
2009-09-20,90,73,0.02,32.2,22.8
2009-09-21,90,71,0.23,32.2,21.7
2009-09-22,88,69,0,31.1,20.6
2009-09-23,84,69,0,28.9,20.6
2009-09-24,91,69,0,32.8,20.6
2009-09-25,91,69,0,32.8,20.6
2009-09-26,94,70,0.3,34.4,21.1
2009-09-27,84,61,0.22,28.9,16.1
2009-09-28,88,61,0,31.1,16.1
2009-09-29,79,64,0,26.1,17.8
2009-09-30,77,64,0,25.0,17.8
2009-10-01,79,57,0,26.1,13.9
2009-10-02,82,62,0,27.8,16.7
2009-10-03,85,57,0,29.4,13.9
2009-10-04,81,59,0,27.2,15.0
2009-10-05,80,70,0.77,26.7,21.1
2009-10-06,82,63,0.08,27.8,17.2
2009-10-07,89,70,0,31.7,21.1
2009-10-08,90,70,0,32.2,21.1
2009-10-09,91,73,0,32.8,22.8
2009-10-10,87,68,0,30.6,20.0
2009-10-11,86,67,0,30.0,19.4
2009-10-12,90,64,0.05,32.2,17.8
2009-10-13,67,62,0.02,19.4,16.7
2009-10-14,80,63,0.6,26.7,17.2
2009-10-15,82,64,1.15,27.8,17.8
2009-10-16,71,46,0.43,21.7,7.8
2009-10-17,71,45,0,21.7,7.2
2009-10-18,57,39,0,13.9,3.9
2009-10-19,64,39,0,17.8,3.9
2009-10-20,72,40,0,22.2,4.4
2009-10-21,78,49,0,25.6,9.4
2009-10-22,82,57,0,27.8,13.9
2009-10-23,83,65,0,28.3,18.3
2009-10-24,69,48,0.07,20.6,8.9
2009-10-25,68,49,0,20.0,9.4
2009-10-26,68,54,0,20.0,12.2
2009-10-27,76,54,0.31,24.4,12.2
2009-10-28,80,63,0,26.7,17.2
2009-10-29,81,64,0,27.2,17.8
2009-10-30,79,67,0,26.1,19.4
2009-10-31,85,48,0,29.4,8.9
2009-11-01,68,49,0,20.0,9.4
2009-11-02,59,44,0,15.0,6.7
2009-11-03,71,43,0,21.7,6.1
2009-11-04,75,46,0,23.9,7.8
2009-11-05,71,39,0,21.7,3.9
2009-11-06,77,44,0,25.0,6.7
2009-11-07,74,44,0,23.3,6.7
2009-11-08,77,47,0,25.0,8.3
2009-11-09,71,61,0.27,21.7,16.1
2009-11-10,72,66,1.24,22.2,18.9
2009-11-11,67,53,0.21,19.4,11.7
2009-11-12,64,47,0.08,17.8,8.3
2009-11-13,72,47,0,22.2,8.3
2009-11-14,76,44,0,24.4,6.7
2009-11-15,76,43,0,24.4,6.1
2009-11-16,76,43,0,24.4,6.1
2009-11-17,73,49,0,22.8,9.4
2009-11-18,68,41,0,20.0,5.0
2009-11-19,67,41,0,19.4,5.0
2009-11-20,71,42,0,21.7,5.6
2009-11-21,62,49,0,16.7,9.4
2009-11-22,56,49,0.64,13.3,9.4
2009-11-23,55,49,0,12.8,9.4
2009-11-24,60,51,0.03,15.6,10.6
2009-11-25,58,40,0,14.4,4.4
2009-11-26,61,35,0,16.1,1.7
2009-11-27,58,36,0,14.4,2.2
2009-11-28,61,39,0,16.1,3.9
2009-11-29,68,39,0,20.0,3.9
2009-11-30,72,39,0,22.2,3.9
2009-12-01,62,40,0.15,16.7,4.4
2009-12-02,67,50,2.75,19.4,10.0
2009-12-03,58,37,0,14.4,2.8
2009-12-04,45,39,0.05,7.2,3.9
2009-12-05,51,31,0.09,10.6,-0.6
2009-12-06,53,32,0,11.7,0.0
2009-12-07,64,44,0,17.8,6.7
2009-12-08,71,45,0.08,21.7,7.2
2009-12-09,75,47,0.09,23.9,8.3
2009-12-10,53,37,0.21,11.7,2.8
2009-12-11,42,37,0,5.6,2.8
2009-12-12,48,35,0.54,8.9,1.7
2009-12-13,67,48,0.45,19.4,8.9
2009-12-14,74,60,0.14,23.3,15.6
2009-12-15,69,47,0.07,20.6,8.3
2009-12-16,59,40,0,15.0,4.4
2009-12-17,58,39,0,14.4,3.9
2009-12-18,65,38,1.49,18.3,3.3
2009-12-19,55,39,0,12.8,3.9
2009-12-20,48,29,0,8.9,-1.7
2009-12-21,52,29,0,11.1,-1.7
2009-12-22,62,31,0,16.7,-0.6
2009-12-23,59,34,0,15.0,1.1
2009-12-24,65,40,0.25,18.3,4.4
2009-12-25,63,36,1.15,17.2,2.2
2009-12-26,58,36,0,14.4,2.2
2009-12-27,60,39,0,15.6,3.9
2009-12-28,48,31,0,8.9,-0.6
2009-12-29,48,30,0,8.9,-1.1
2009-12-30,59,38,0.01,15.0,3.3
2009-12-31,69,45,0.3,20.6,7.2
2010-01-01,49,30,0.04,9.4,-1.1
2010-01-02,45,26,0,7.2,-3.3
2010-01-03,43,24,0,6.1,-4.4
2010-01-04,43,22,0,6.1,-5.6
2010-01-05,40,22,0,4.4,-5.6
2010-01-06,43,22,0,6.1,-5.6
2010-01-07,55,22,0,12.8,-5.6
2010-01-08,37,22,0,2.8,-5.6
2010-01-09,35,21,0,1.7,-6.1
2010-01-10,37,18,0,2.8,-7.8
2010-01-11,46,18,0,7.8,-7.8
2010-01-12,52,23,0,11.1,-5.0
2010-01-13,52,22,0,11.1,-5.6
2010-01-14,55,26,0,12.8,-3.3
2010-01-15,65,33,0,18.3,0.6
2010-01-16,64,50,1.63,17.8,10.0
2010-01-17,63,46,0.46,17.2,7.8
2010-01-18,64,37,0,17.8,2.8
2010-01-19,67,37,0,19.4,2.8
2010-01-20,66,40,0.1,18.9,4.4
2010-01-21,67,55,2.89,19.4,12.8
2010-01-22,64,45,0,17.8,7.2
2010-01-23,55,45,0,12.8,7.2
2010-01-24,75,51,0.47,23.9,10.6
2010-01-25,59,40,0.15,15.0,4.4
2010-01-26,58,31,0,14.4,-0.6
2010-01-27,57,31,0,13.9,-0.6
2010-01-28,62,31,0,16.7,-0.6
2010-01-29,63,44,0,17.2,6.7
2010-01-30,63,38,0.97,17.2,3.3
2010-01-31,44,32,0,6.7,0.0
2010-02-01,58,34,0,14.4,1.1
2010-02-02,49,40,0.18,9.4,4.4
2010-02-03,60,40,0,15.6,4.4
2010-02-04,58,45,0.02,14.4,7.2
2010-02-05,63,46,1.14,17.2,7.8
2010-02-06,63,36,0,17.2,2.2
2010-02-07,50,34,0,10.0,1.1
2010-02-08,59,33,0,15.0,0.6
2010-02-09,58,29,0.17,14.4,-1.7
2010-02-10,44,28,0,6.7,-2.2
2010-02-11,44,28,0,6.7,-2.2
2010-02-12,37,30,0.78,2.8,-1.1
2010-02-13,44,27,0,6.7,-2.8
2010-02-14,57,28,0,13.9,-2.2
2010-02-15,48,31,0.26,8.9,-0.6
2010-02-16,48,31,0.26,8.9,-0.6
2010-02-17,50,27,0,10.0,-2.8
2010-02-18,54,28,0,12.2,-2.2
2010-02-19,61,31,0,16.1,-0.6
2010-02-20,65,31,0,18.3,-0.6
2010-02-21,72,33,0,22.2,0.6
2010-02-22,67,49,0.6,19.4,9.4
2010-02-23,59,41,0,15.0,5.0
2010-02-24,46,29,0.11,7.8,-1.7
2010-02-25,47,28,0,8.3,-2.2
2010-02-26,54,27,0,12.2,-2.8
2010-02-27,53,32,0,11.7,0.0
2010-02-28,60,32,0,15.6,0.0
2010-03-01,64,32,0,17.8,0.0
2010-03-02,52,37,0.59,11.1,2.8
2010-03-03,52,32,0,11.1,0.0
2010-03-04,53,31,0,11.7,-0.6
2010-03-05,57,27,0,13.9,-2.8
2010-03-06,60,27,0,15.6,-2.8
2010-03-07,61,29,0,16.1,-1.7
2010-03-08,72,32,0,22.2,0.0
2010-03-09,68,41,0,20.0,5.0
2010-03-10,75,46,0.1,23.9,7.8
2010-03-11,68,55,1.63,20.0,12.8
2010-03-12,71,49,0.12,21.7,9.4
2010-03-13,64,42,0,17.8,5.6
2010-03-14,59,40,0,15.0,4.4
2010-03-15,61,41,0,16.1,5.0
2010-03-16,65,41,0,18.3,5.0
2010-03-17,51,46,0.57,10.6,7.8
2010-03-18,60,43,0,15.6,6.1
2010-03-19,73,42,0,22.8,5.6
2010-03-20,75,42,0,23.9,5.6
2010-03-21,66,46,0.3,18.9,7.8
2010-03-22,58,40,0,14.4,4.4
2010-03-23,68,42,0,20.0,5.6
2010-03-24,74,41,0,23.3,5.0
2010-03-25,72,48,0.05,22.2,8.9
2010-03-26,68,44,0,20.0,6.7
2010-03-27,65,46,0,18.3,7.8
2010-03-28,70,53,0.01,21.1,11.7
2010-03-29,62,40,0,16.7,4.4
2010-03-30,72,39,0,22.2,3.9
2010-03-31,77,42,0,25.0,5.6
2010-04-01,84,47,0,28.9,8.3
2010-04-02,86,47,0,30.0,8.3
2010-04-03,85,52,0,29.4,11.1
2010-04-04,86,52,0,30.0,11.1
2010-04-05,88,54,0,31.1,12.2
2010-04-06,87,55,0,30.6,12.8
2010-04-07,83,55,0,28.3,12.8
2010-04-08,79,54,1.8,26.1,12.2
2010-04-09,70,45,0,21.1,7.2
2010-04-10,75,44,0,23.9,6.7
2010-04-11,76,47,0,24.4,8.3
2010-04-12,77,47,0,25.0,8.3
2010-04-13,79,48,0,26.1,8.9
2010-04-14,81,54,0,27.2,12.2
2010-04-15,76,48,0,24.4,8.9
2010-04-16,81,47,0,27.2,8.3
2010-04-17,80,50,0,26.7,10.0
2010-04-18,79,53,0,26.1,11.7
2010-04-19,78,53,0,25.6,11.7
2010-04-20,72,54,0.14,22.2,12.2
2010-04-21,75,49,0.05,23.9,9.4
2010-04-22,82,48,0,27.8,8.9
2010-04-23,86,53,0,30.0,11.7
2010-04-24,79,64,0.32,26.1,17.8
2010-04-25,84,59,0.43,28.9,15.0
2010-04-26,77,54,0,25.0,12.2
2010-04-27,68,47,0,20.0,8.3
2010-04-28,71,45,0,21.7,7.2
2010-04-29,79,45,0,26.1,7.2
2010-04-30,79,59,0.65,26.1,15.0
2010-05-01,87,66,0.04,30.6,18.9
2010-05-02,85,70,0,29.4,21.1
2010-05-03,85,71,0,29.4,21.7
2010-05-04,74,64,3.16,23.3,17.8
2010-05-05,84,62,0,28.9,16.7
2010-05-06,87,62,0,30.6,16.7
2010-05-07,87,65,0,30.6,18.3
2010-05-08,86,56,0.05,30.0,13.3
2010-05-09,77,54,0,25.0,12.2
2010-05-10,84,54,0,28.9,12.2
2010-05-11,83,61,0,28.3,16.1
2010-05-12,87,63,0,30.6,17.2
2010-05-13,89,65,0,31.7,18.3
2010-05-14,86,65,0,30.0,18.3
2010-05-15,89,65,0,31.7,18.3
2010-05-16,88,66,0.1,31.1,18.9
2010-05-17,85,63,0.26,29.4,17.2
2010-05-18,85,63,0,29.4,17.2
2010-05-19,86,62,0,30.0,16.7
2010-05-20,90,62,0,32.2,16.7
2010-05-21,92,62,0,33.3,16.7
2010-05-22,92,67,0,33.3,19.4
2010-05-23,92,67,0,33.3,19.4
2010-05-24,87,67,0,30.6,19.4
2010-05-25,84,65,0.17,28.9,18.3
2010-05-26,84,64,0,28.9,17.8
2010-05-27,89,64,0,31.7,17.8
2010-05-28,95,65,0,35.0,18.3
2010-05-29,94,65,0.96,34.4,18.3
2010-05-30,86,68,0.9,30.0,20.0
2010-05-31,88,70,0,31.1,21.1
2010-06-01,90,68,0.11,32.2,20.0
2010-06-02,88,68,0,31.1,20.0
2010-06-03,89,68,0.15,31.7,20.0
2010-06-04,91,68,0.05,32.8,20.0
2010-06-05,91,70,1.2,32.8,21.1
2010-06-06,85,74,0.58,29.4,23.3
2010-06-07,87,66,0,30.6,18.9
2010-06-08,89,67,0,31.7,19.4
2010-06-09,91,69,0,32.8,20.6
2010-06-10,93,71,0,33.9,21.7
2010-06-11,94,73,0,34.4,22.8
2010-06-12,94,73,0,34.4,22.8
2010-06-13,95,75,0,35.0,23.9
2010-06-14,98,76,0,36.7,24.4
2010-06-15,96,73,0,35.6,22.8
2010-06-16,92,73,0.04,33.3,22.8
2010-06-17,93,73,0,33.9,22.8
2010-06-18,95,73,0,35.0,22.8
2010-06-19,91,73,0.56,32.8,22.8
2010-06-20,92,71,0.76,33.3,21.7
2010-06-21,91,71,0.2,32.8,21.7
2010-06-22,93,71,0,33.9,21.7
2010-06-23,94,74,0,34.4,23.3
2010-06-24,94,74,0,34.4,23.3
2010-06-25,89,73,1.09,31.7,22.8
2010-06-26,95,73,0,35.0,22.8
2010-06-27,94,71,0.8,34.4,21.7
2010-06-28,92,72,0,33.3,22.2
2010-06-29,91,73,1.2,32.8,22.8
2010-06-30,83,73,0.03,28.3,22.8
2010-07-01,81,72,0.48,27.2,22.2
2010-07-02,85,65,0.05,29.4,18.3
2010-07-03,86,65,0,30.0,18.3
2010-07-04,86,70,0,30.0,21.1
2010-07-05,90,70,0,32.2,21.1
2010-07-06,92,69,0.05,33.3,20.6
2010-07-07,93,67,0,33.9,19.4
2010-07-08,97,67,0,36.1,19.4
2010-07-09,97,75,0,36.1,23.9
2010-07-10,98,75,0,36.7,23.9
2010-07-11,94,74,0.17,34.4,23.3
2010-07-12,90,74,0.32,32.2,23.3
2010-07-13,93,76,0,33.9,24.4
2010-07-14,92,72,0.18,33.3,22.2
2010-07-15,92,73,0,33.3,22.8
2010-07-16,93,72,0.28,33.9,22.2
2010-07-17,91,72,0,32.8,22.2
2010-07-18,94,74,0,34.4,23.3
2010-07-19,94,73,0,34.4,22.8
2010-07-20,94,73,0,34.4,22.8
2010-07-21,97,75,0,36.1,23.9
2010-07-22,96,73,0,35.6,22.8
2010-07-23,97,73,0,36.1,22.8
2010-07-24,97,72,0,36.1,22.2
2010-07-25,97,73,0,36.1,22.8
2010-07-26,99,77,0,37.2,25.0
2010-07-27,98,75,1.3,36.7,23.9
2010-07-28,92,76,0.2,33.3,24.4
2010-07-29,96,77,0,35.6,25.0
2010-07-30,98,77,0,36.7,25.0
2010-07-31,99,73,1.25,37.2,22.8
2010-08-01,95,73,0.02,35.0,22.8
2010-08-02,95,76,0,35.0,24.4
2010-08-03,93,75,0,33.9,23.9
2010-08-04,95,75,0,35.0,23.9
2010-08-05,95,75,0,35.0,23.9
2010-08-06,96,77,0,35.6,25.0
2010-08-07,95,75,0.55,35.0,23.9
2010-08-08,92,75,0,33.3,23.9
2010-08-09,93,74,0,33.9,23.3
2010-08-10,93,74,0,33.9,23.3
2010-08-11,93,75,0,33.9,23.9
2010-08-12,93,74,0,33.9,23.3
2010-08-13,95,75,0.12,35.0,23.9
2010-08-14,88,77,0,31.1,25.0
2010-08-15,92,76,0.18,33.3,24.4
2010-08-16,92,74,0.85,33.3,23.3
2010-08-17,95,75,0.51,35.0,23.9
2010-08-18,92,76,0.08,33.3,24.4
2010-08-19,91,76,0.02,32.8,24.4
2010-08-20,93,76,0.02,33.9,24.4
2010-08-21,91,75,0,32.8,23.9
2010-08-22,89,73,0.05,31.7,22.8
2010-08-23,92,73,0,33.3,22.8
2010-08-24,93,73,0.41,33.9,22.8
2010-08-25,90,73,0.4,32.2,22.8
2010-08-26,93,68,0,33.9,20.0
2010-08-27,84,68,0,28.9,20.0
2010-08-28,86,71,0.12,30.0,21.7
2010-08-29,86,69,0,30.0,20.6
2010-08-30,86,67,0.1,30.0,19.4
2010-08-31,86,67,0,30.0,19.4
2010-09-01,86,68,0,30.0,20.0
2010-09-02,86,62,0,30.0,16.7
2010-09-03,84,58,0,28.9,14.4
2010-09-04,84,58,0,28.9,14.4
2010-09-05,82,65,0,27.8,18.3
2010-09-06,81,66,0,27.2,18.9
2010-09-07,85,71,0,29.4,21.7
2010-09-08,91,69,0,32.8,20.6
2010-09-09,95,68,0,35.0,20.0
2010-09-10,97,73,0,36.1,22.8
2010-09-11,97,73,0.12,36.1,22.8
2010-09-12,97,68,0,36.1,20.0
2010-09-13,91,67,0,32.8,19.4
2010-09-14,91,61,0,32.8,16.1
2010-09-15,90,60,0,32.2,15.6
2010-09-16,91,62,0,32.8,16.7
2010-09-17,93,66,0,33.9,18.9
2010-09-18,93,66,0,33.9,18.9
2010-09-19,92,63,0,33.3,17.2
2010-09-20,96,62,0,35.6,16.7
2010-09-21,96,65,0,35.6,18.3
2010-09-22,91,65,0,32.8,18.3
2010-09-23,95,65,0,35.0,18.3
2010-09-24,93,68,0,33.9,20.0
2010-09-25,94,70,1.1,34.4,21.1
2010-09-26,83,68,0.02,28.3,20.0
2010-09-27,77,57,1.38,25.0,13.9
2010-09-28,80,56,0,26.7,13.3
2010-09-29,73,62,0.02,22.8,16.7
2010-09-30,82,60,0,27.8,15.6
2010-10-01,82,57,0,27.8,13.9
2010-10-02,80,53,0,26.7,11.7
2010-10-03,79,49,0,26.1,9.4
2010-10-04,71,48,0,21.7,8.9
2010-10-05,72,48,0,22.2,8.9
2010-10-06,74,45,0,23.3,7.2
2010-10-07,82,45,0,27.8,7.2
2010-10-08,85,52,0,29.4,11.1
2010-10-09,84,53,0,28.9,11.7
2010-10-10,87,49,0,30.6,9.4
2010-10-11,87,58,0,30.6,14.4
2010-10-12,84,57,0.01,28.9,13.9
2010-10-13,84,60,0,28.9,15.6
2010-10-14,80,50,0,26.7,10.0
2010-10-15,79,48,0,26.1,8.9
2010-10-16,77,43,0,25.0,6.1
2010-10-17,81,43,0,27.2,6.1
2010-10-18,82,50,0,27.8,10.0
2010-10-19,83,53,0,28.3,11.7
2010-10-20,82,54,0,27.8,12.2
2010-10-21,80,53,0,26.7,11.7
2010-10-22,82,46,0,27.8,7.8
2010-10-23,82,54,0,27.8,12.2
2010-10-24,85,51,0,29.4,10.6
2010-10-25,88,67,0.01,31.1,19.4
2010-10-26,88,71,0,31.1,21.7
2010-10-27,91,72,0,32.8,22.2
2010-10-28,91,54,0.39,32.8,12.2
2010-10-29,73,44,0,22.8,6.7
2010-10-30,78,44,0,25.6,6.7
2010-10-31,78,49,0,25.6,9.4
2010-11-01,79,50,0,26.1,10.0
2010-11-02,79,54,0,26.1,12.2
2010-11-03,66,46,0,18.9,7.8
2010-11-04,62,42,0.06,16.7,5.6
2010-11-05,58,32,0,14.4,0.0
2010-11-06,60,32,0,15.6,0.0
2010-11-07,60,32,0,15.6,0.0
2010-11-08,69,31,0,20.6,-0.6
2010-11-09,78,39,0,25.6,3.9
2010-11-10,78,38,0,25.6,3.3
2010-11-11,79,39,0,26.1,3.9
2010-11-12,71,32,0,21.7,0.0
2010-11-13,71,32,0,21.7,0.0
2010-11-14,75,32,0,23.9,0.0
2010-11-15,74,48,0,23.3,8.9
2010-11-16,72,47,1.64,22.2,8.3
2010-11-17,63,37,0,17.2,2.8
2010-11-18,67,37,0,19.4,2.8
2010-11-19,70,38,0,21.1,3.3
2010-11-20,74,43,0,23.3,6.1
2010-11-21,77,45,0,25.0,7.2
2010-11-22,79,52,0,26.1,11.1
2010-11-23,80,43,0,26.7,6.1
2010-11-24,70,58,0,21.1,14.4
2010-11-25,78,45,0,25.6,7.2
2010-11-26,71,37,0.77,21.7,2.8
2010-11-27,55,32,0,12.8,0.0
2010-11-28,63,32,0,17.2,0.0
2010-11-29,68,44,0.02,20.0,6.7
2010-11-30,80,41,0.28,26.7,5.0
2010-12-01,49,32,0.3,9.4,0.0
2010-12-02,53,24,0,11.7,-4.4
2010-12-03,62,30,0,16.7,-1.1
2010-12-04,66,33,0,18.9,0.6
2010-12-05,50,28,0,10.0,-2.2
2010-12-06,44,28,0,6.7,-2.2
2010-12-07,47,28,0,8.3,-2.2
